4.33	70.4187	-38.8074	12.5598	-32.9699	
4.34	70.4397	-39.2164	12.4945	-33.1171	
4.35	70.4587	-39.6279	12.4286	-33.2647	
4.36	70.4756	-40.0419	12.3621	-33.4129	
4.37	70.4905	-40.4585	12.2949	-33.5615	
4.38	70.5033	-40.8776	12.2271	-33.7106	
4.39	70.514	-41.2993	12.1586	-33.8602	
4.4	70.5225	-41.7236	12.0895	-34.0103	
4.41	70.5288	-42.1505	12.0197	-34.1609	
4.42	70.533	-42.5801	11.9492	-34.312	
4.43	70.5349	-43.0123	11.878	-34.4636	
4.44	70.5345	-43.4472	11.8061	-34.6158	
4.45	70.5319	-43.8848	11.7335	-34.7685	
4.46	70.5269	-44.3251	11.6602	-34.9217	
4.47	70.5195	-44.7683	11.5862	-35.0755	
4.48	70.5097	-45.2142	11.5114	-35.2299	
4.49	70.4976	-45.6629	11.4359	-35.3848	
4.5	70.4829	-46.1144	11.3596	-35.5403	
4.51	70.4657	-46.5688	11.2825	-35.6964	
4.52	70.4461	-47.0262	11.2046	-35.853	
4.53	70.4238	-47.4864	11.126	-36.0103	
4.54	70.3989	-47.9496	11.0466	-36.1682	
4.55	70.3713	-48.4157	10.9663	-36.3266	
4.56	70.3411	-48.8849	10.8852	-36.4857	
4.57	70.3081	-49.3571	10.8033	-36.6455	
4.58	70.2724	-49.8324	10.7205	-36.8059	
4.59	70.2338	-50.3108	10.6368	-36.9669	
4.6	70.1924	-50.7923	10.5523	-37.1286	
4.61	70.1481	-51.277	10.4668	-37.291	
4.62	70.1008	-51.7649	10.3805	-37.4541	
4.63	70.0505	-52.2561	10.2932	-37.6178	
4.64	69.9971	-52.7505	10.205	-37.7823	
4.65	69.9407	-53.2483	10.1158	-37.9475	
4.66	69.8811	-53.7494	10.0257	-38.1134	
4.67	69.8183	-54.2538	9.93459	-38.28	
4.68	69.7522	-54.7618	9.84248	-38.4475	
4.69	69.6829	-55.2732	9.74934	-38.6156	
4.7	69.6102	-55.7881	9.65517	-38.7846	
4.71	69.534	-56.3065	9.55995	-38.9543	
4.72	69.4544	-56.8286	9.46365	-39.1249	
4.73	69.3712	-57.3543	9.36626	-39.2963	
4.74	69.2844	-57.8837	9.26776	-39.4685	
4.75	69.194	-58.4169	9.16814	-39.6416	
4.76	69.0998	-58.9539	9.06736	-39.8155	
4.77	69.0018	-59.4947	8.96541	-39.9903	
4.78	68.9	-60.0394	8.86226	-40.1661	
4.79	68.7942	-60.588	8.7579	-40.3427	
4.8	68.6843	-61.1407	8.6523	-40.5203	
4.81	68.5704	-61.6974	8.54544	-40.6988	
4.82	68.4523	-62.2583	8.43729	-40.8783	
4.83	68.33	-62.8233	8.32782	-41.0588	
4.84	68.2033	-63.3926	8.21702	-41.2403	
4.85	68.0722	-63.9662	8.10485	-41.4228	
4.86	67.9366	-64.5442	7.99128	-41.6064	
4.87	67.7964	-65.1266	7.87629	-41.791	
4.88	67.6515	-65.7135	7.75985	-41.9768	
4.89	67.5018	-66.3051	7.64192	-42.1636	
4.9	67.3472	-66.9013	7.52247	-42.3516	
4.91	67.1876	-67.5022	7.40148	-42.5408	
4.92	67.0229	-68.108	7.27889	-42.7312	
4.93	66.8529	-68.7187	7.15469	-42.9228	
4.94	66.6777	-69.3344	7.02883	-43.1156	
4.95	66.4969	-69.9552	6.90128	-43.3097	
4.96	66.3106	-70.5812	6.77199	-43.5051	
4.97	66.1186	-71.2124	6.64092	-43.7019	
4.98	65.9208	-71.8491	6.50803	-43.9	
4.99	65.7169	-72.4912	6.37328	-44.0996	
5	65.507	-73.1389	6.23661	-44.3006	
5.01	65.2907	-73.7924	6.09798	-44.503	
5.02	65.068	-74.4516	5.95735	-44.707	
5.03	64.8388	-75.1168	5.81465	-44.9125	
5.04	64.6027	-75.7881	5.66983	-45.1196	
5.05	64.3597	-76.4656	5.52283	-45.3284	
5.06	64.1096	-77.1495	5.3736	-45.5389	
5.07	63.8522	-77.8398	5.22208	-45.751	
5.08	63.5873	-78.5368	5.06818	-45.965	
5.09	63.3146	-79.2406	4.91186	-46.1808	
5.1	63.034	-79.9514	4.75303	-46.3985	
5.11	62.7452	-80.6693	4.59162	-46.6181	
5.12	62.4479	-81.3945	4.42755	-46.8397	
5.13	62.142	-82.1273	4.26074	-47.0634	
5.14	61.8272	-82.8678	4.0911	-47.2893	
5.15	61.5031	-83.6161	3.91854	-47.5173	
5.16	61.1696	-84.3727	3.74296	-47.7476	
5.17	60.8262	-85.1376	3.56426	-47.9802	
5.18	60.4726	-85.9112	3.38233	-48.2153	
5.19	60.1086	-86.6936	3.19706	-48.4529	
5.2	59.7337	-87.4852	3.00832	-48.6932	
5.21	59.3476	-88.2863	2.816	-48.9361	
5.22	58.9498	-89.0971	2.61995	-49.1818	
5.23	58.5399	-89.918	2.42002	-49.4305	
5.24	58.1175	-90.7493	2.21608	-49.6821	
5.25	57.6821	-91.5914	2.00795	-49.937	
5.26	57.2331	-92.4447	1.79545	-50.1951	
5.27	56.77	-93.3096	1.57842	-50.4566	
5.28	56.2922	-94.1866	1.35663	-50.7217	
5.29	55.7991	-95.0761	1.1299	-50.9906	
5.3	55.29	-95.9787	0.897972	-51.2634	
5.31	54.7641	-96.8948	0.660617	-51.5402	
5.32	54.2207	-97.8251	0.417566	-51.8214	
5.33	53.659	-98.7703	0.168534	-52.107	
5.34	53.078	-99.7309	-0.0867887	-52.3974	
5.35	52.4766	-100.708	-0.348737	-52.6928	
5.36	51.854	-101.702	-0.617674	-52.9934	
5.37	51.2088	-102.714	-0.893998	-53.2996	
5.38	50.5398	-103.745	-1.17814	-53.6118	
5.39	49.8456	-104.795	-1.47058	-53.9301	
5.4	49.1247	-105.867	-1.77184	-54.2551	
